course_id,title,level
1103,Create a Debt-Reduced Worksheet in Google Sheets,Beginner|Intermediate|Advanced
1104,The Business of Product Management I,Beginner|Intermediate|Advanced
1105,Introduction to Systematic Review and Meta-Analysis,Beginner|Intermediate|Advanced
1106,Firearm Purchaser Licensing Teach-Out: The Background Check Policy Not Enough People Are Talking About,Beginner|Intermediate|Advanced
1107,How Things Work: An Introduction to Physics,Beginner|Intermediate|Advanced
1108,"JavaScript, jQuery, and JSON",Beginner|Intermediate|Advanced
1109,Sentiment Analysis with Deep Learning using BERT,Beginner|Intermediate|Advanced
1110,"Data Analysis and Representation, Selection and Iteration",Beginner|Intermediate|Advanced
1111,Medical Cannabis for Pain Control,Beginner|Intermediate|Advanced
1112,Business English: Planning & Negotiating,Beginner|Intermediate|Advanced
1113,Clinical Terminology for International and U.S. Students,Beginner|Intermediate|Advanced
1114,Innovations in Investment Technology: Artificial Intelligence,Beginner|Intermediate|Advanced
1115,Precalculus: Periodic Functions,Beginner|Intermediate|Advanced
1116,Create a Coin Pick-Up and Spending Mechanics in Unity,Beginner|Intermediate|Advanced
1117,Position Elements on a Page with CSS,Beginner|Intermediate|Advanced
1118,Cluster Analysis in Data Mining,Beginner|Intermediate|Advanced
1119,N�tzliches Feedback geben (Giving Helpful Feedback),Beginner|Intermediate|Advanced
1120,Arts and Heritage Management,Beginner|Intermediate|Advanced
1121,Sales Training: Building Your Sales Career,Beginner|Intermediate|Advanced
1122,Leveraging Mentions and Threads in Slack,Beginner|Intermediate|Advanced
1123,Introduction to Physical Chemistry,Beginner|Intermediate|Advanced
1124,Survey Data Collection and Analytics Project (Capstone),Beginner|Intermediate|Advanced
1125,Conflict Transformation,Beginner|Intermediate|Advanced
1126,Evaluating the Quality of Healthcare Delivery,Beginner|Intermediate|Advanced
1127,Financial Accounting: Foundations,Beginner|Intermediate|Advanced
1128,Build Data Analysis tools using R and DPLYR,Beginner|Intermediate|Advanced
1129,Blockchain Transformations of Financial Services,Beginner|Intermediate|Advanced
1130,Science of Training Young Athletes Part 2,Beginner|Intermediate|Advanced
1131,Hybrid Cloud Multi-Cluster with Anthos,Beginner|Intermediate|Advanced
1132,Digital Product Management: Modern Fundamentals,Beginner|Intermediate|Advanced
1133,"Abstraction, Problem Decomposition, and Functions",Beginner|Intermediate|Advanced
1134,Investments I: Fundamentals of Performance Evaluation,Beginner|Intermediate|Advanced
1135,"Identifying, Monitoring, and Analyzing Risk and Incident Response and Recovery",Beginner|Intermediate|Advanced
1136,Materials Science: 10 Things Every Engineer Should Know,Beginner|Intermediate|Advanced
1137,Water in the Western United States,Beginner|Intermediate|Advanced
1138,Building AI Powered Chatbots Without Programming,Beginner|Intermediate|Advanced
1139,Building AI Powered Chatbots Without Programming,Beginner|Intermediate|Advanced
1140,Introduction to TCP/IP,Beginner|Intermediate|Advanced
1141,Using probability distributions for real world problems in R,Beginner|Intermediate|Advanced
1142,Business English: Final Project,Beginner|Intermediate|Advanced
1143,Business Strategy in Practice (Project-centered Course),Beginner|Intermediate|Advanced
1144,"Time to Reorganize! Understand Organizations, Act, and Build a Meaningful World.",Beginner|Intermediate|Advanced
1145,On Premises Capacity Upgrade and Monitoring with Google Cloud's Apigee API Platform,Beginner|Intermediate|Advanced
1146,Input and Interaction,Beginner|Intermediate|Advanced
1147,Get Interactive: Practical Teaching with Technology,Beginner|Intermediate|Advanced
1148,Anomaly Detection in Time Series Data with Keras,Beginner|Intermediate|Advanced
1149,Excel Basics for Data Analysis,Beginner|Intermediate|Advanced
1150,Core Concepts of Accounting � Numbers and People,Beginner|Intermediate|Advanced
1151,International Humanitarian Law in Theory and Practice,Beginner|Intermediate|Advanced
1152,Presentations: Speaking so that People Listen,Beginner|Intermediate|Advanced
1153,Create Infographics using Piktochart,Beginner|Intermediate|Advanced
1154,The Fundamentals of Computing Capstone Exam,Beginner|Intermediate|Advanced
1155,Build CRUD REST API in Django,Beginner|Intermediate|Advanced
1156,Digitalisation in Aeronautics,Beginner|Intermediate|Advanced
1157,"Social Services for Families, Seniors and Those with Disabilities",Beginner|Intermediate|Advanced
1158,Art and Science of Machine Learning,Beginner|Intermediate|Advanced
1159,Psychosocial and Spiritual Aspects of Palliative Care,Beginner|Intermediate|Advanced
1160,Analyze Box Office Data with Plotly and Python,Beginner|Intermediate|Advanced
1161,Combining and Analyzing Complex Data,Beginner|Intermediate|Advanced
1162,Peer-to-Peer Protocols and Local Area Networks,Beginner|Intermediate|Advanced
1163,Advanced SQL Retrieval Queries in SQLiteStudio,Beginner|Intermediate|Advanced
1164,Foundations for Assisting in Home Care,Beginner|Intermediate|Advanced
1165,Corporate Finance Essentials,Beginner|Intermediate|Advanced
1166,Global Health at the Human-Animal-Ecosystem Interface,Beginner|Intermediate|Advanced
1167,Software Development Processes and Methodologies,Beginner|Intermediate|Advanced
1168,eHealth: More than just an electronic record,Beginner|Intermediate|Advanced
1169,Symmetric Cryptography,Beginner|Intermediate|Advanced
1170,Symmetric Cryptography,Beginner|Intermediate|Advanced
1171,Using Descriptive Statistics to Analyze Data in R,Beginner|Intermediate|Advanced
1172,BIM Fundamentals for Engineers,Beginner|Intermediate|Advanced
1173,Organizational Behavior: How to Manage People,Beginner|Intermediate|Advanced
1174,"""Making"" Progress Teach-Out",Beginner|Intermediate|Advanced
1175,Job Success: Get Hired or Promoted in 3 Steps,Beginner|Intermediate|Advanced
1176,Intelligent Machining,Beginner|Intermediate|Advanced
1177,Global Diplomacy: the United Nations in the World,Beginner|Intermediate|Advanced
1178,"Computer Science:  Algorithms, Theory, and Machines",Beginner|Intermediate|Advanced
1179,How to Finance and Grow Your Startup � Without VC,Beginner|Intermediate|Advanced
1180,Empowering Yourself in a Post-Truth World,Beginner|Intermediate|Advanced
1181,Avoid Overfitting Using Regularization in TensorFlow,Beginner|Intermediate|Advanced
1182,Physician/Student Opioid Use Disorder Medication Assisted Treatment Waiver Training,Beginner|Intermediate|Advanced
1183,"Drugs, drug use, drug policy and health",Beginner|Intermediate|Advanced
1184,Cryptographic Hash and Integrity Protection,Beginner|Intermediate|Advanced
1185,Brand Identity and Strategy,Beginner|Intermediate|Advanced
1186,Technical Support Fundamentals,Beginner|Intermediate|Advanced
1187,Understanding the Music Business: What is Music Worth?,Beginner|Intermediate|Advanced
1188,Gut Check: Exploring Your Microbiome,Beginner|Intermediate|Advanced
1189,Managerial Accounting Fundamentals,Beginner|Intermediate|Advanced
1190,Data Visualization,Beginner|Intermediate|Advanced
1191,FinTech Security and Regulation (RegTech),Beginner|Intermediate|Advanced
1192,Using Shiny to Plot Differential Gene Expression,Beginner|Intermediate|Advanced
1193,Organizational Leadership Capstone,Beginner|Intermediate|Advanced
1194,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Beginner|Intermediate|Advanced
1195,Essentials of Global Health,Beginner|Intermediate|Advanced
1196,Entrepreneurship Capstone,Beginner|Intermediate|Advanced
1197,The Psychology of Thrill Seekers,Beginner|Intermediate|Advanced
1198,MOOC: How to make a MOOC?,Beginner|Intermediate|Advanced
1199,Managing Data Analysis,Beginner|Intermediate|Advanced
1200,Statistical Inference,Beginner|Intermediate|Advanced
1201,Songwriting: Writing the Lyrics,Beginner|Intermediate|Advanced
1202,"Fundamentals of Management, with Goldman Sachs 10,000 Women",Beginner|Intermediate|Advanced
1203,"Sustainability of Social-Ecological Systems: the Nexus between Water, Energy and Food",Beginner|Intermediate|Advanced
1204,Handheld AR App Development with Unity,Beginner|Intermediate|Advanced
1205,Introduction to Data Analytics,Beginner|Intermediate|Advanced
1206,Marketing in an Analog World,Beginner|Intermediate|Advanced
1207,"Cannabis, Mental Health, and Brain Disorders",Beginner|Intermediate|Advanced
1208,Principal Component Analysis with NumPy,Beginner|Intermediate|Advanced
1209,Deep Neural Networks with PyTorch,Beginner|Intermediate|Advanced
1210,Code Free Data Science,Beginner|Intermediate|Advanced
1211,Compose and Program Music in Python using Earsketch,Beginner|Intermediate|Advanced
1212,"Concepts in Python: Loops, Functions and Returns",Beginner|Intermediate|Advanced
1213,Cultural Competence - Aboriginal Sydney,Beginner|Intermediate|Advanced
1214,Capstone: Your Story,Beginner|Intermediate|Advanced
1215,Six Sigma Advanced Improve and Control Phases,Beginner|Intermediate|Advanced
1216,"Learn to Teach Java:  Sequences, Primitive Types and Using Objects",Beginner|Intermediate|Advanced
1217,Computer Architecture,Beginner|Intermediate|Advanced
1218,Basic Data Processing and Visualization,Beginner|Intermediate|Advanced
1219,Create a Python Application using MySQL,Beginner|Intermediate|Advanced
1220,Art & Activity: Interactive Strategies for Engaging with Art,Beginner|Intermediate|Advanced
1221,International Hospitality & Healthcare Services Marketing,Beginner|Intermediate|Advanced
1222,Refugees in the 21st Century,Beginner|Intermediate|Advanced
1223,Strategic Innovation: Building and Sustaining Innovative Organizations,Beginner|Intermediate|Advanced
1224,Competitive Strategy,Beginner|Intermediate|Advanced
1225,Fixing Healthcare Delivery 2.0: Advanced Lean,Beginner|Intermediate|Advanced
1226,Building a Text-Based Bank in Java,Beginner|Intermediate|Advanced
1227,Soul Beliefs: Causes and Consequences - Unit 3: How Does It All End?,Beginner|Intermediate|Advanced
1228,Build a Persistent Storage App in Android Studio,Beginner|Intermediate|Advanced
1229,The Language and Tools of Financial Analysis,Beginner|Intermediate|Advanced
1230,UX Design Fundamentals,Beginner|Intermediate|Advanced
1231,Tweet Emotion Recognition with TensorFlow,Beginner|Intermediate|Advanced
1232,The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior,Beginner|Intermediate|Advanced
1233,Everyday Chinese Medicine 2,Beginner|Intermediate|Advanced
1234,Tables and Forms in HTML,Beginner|Intermediate|Advanced
1235,Transformation of the Global Food System,Beginner|Intermediate|Advanced
1236,Building Candlestick Charts with Tableau,Beginner|Intermediate|Advanced
1237,Behavioral Finance,Beginner|Intermediate|Advanced
1238,Computational Thinking for K-12 Educators: Nested If Statements and Compound Conditionals,Beginner|Intermediate|Advanced
1239,Introduction to Typography,Beginner|Intermediate|Advanced
1240,Cracking the Creativity Code: Discovering Ideas,Beginner|Intermediate|Advanced
1241,Video Basics with OpenCV and Python,Beginner|Intermediate|Advanced
1242,Essential Google Cloud Infrastructure: Core Services,Beginner|Intermediate|Advanced
1243,Essential Google Cloud Infrastructure: Core Services,Beginner|Intermediate|Advanced
1244,Neural Style Transfer with TensorFlow,Beginner|Intermediate|Advanced
1245,Mathematics for Machine Learning: Multivariate Calculus,Beginner|Intermediate|Advanced
1246,Genome Sequencing (Bioinformatics II),Beginner|Intermediate|Advanced
1247,Fundamentals of Music Theory,Beginner|Intermediate|Advanced
1248,"Introduction to Data, Signal, and Image Analysis with MATLAB",Beginner|Intermediate|Advanced
1249,Design a Client Welcome Kit using Canva,Beginner|Intermediate|Advanced
1250,Nanotechnology: A Maker�s Course,Beginner|Intermediate|Advanced
1251,Journey Conversations: Weaving Knowledge and Action,Beginner|Intermediate|Advanced
1252,Health and healthcare in transition: dilemmas of governance,Beginner|Intermediate|Advanced
1253,Mastering Remote Work and Online Study in U.S. in the post-COVID Era,Beginner|Intermediate|Advanced
1254,"Healthy Practices: Nutrition, Physical Activity, and Community and Family Participation",Beginner|Intermediate|Advanced
1255,Learning to Teach Online,Beginner|Intermediate|Advanced
1256,Research Report: Delivering Insights,Beginner|Intermediate|Advanced
1257,Foundations of Teaching for Learning Capstone: The Reflective Practitioner,Beginner|Intermediate|Advanced
1258,Fundamentals of Global Energy Business,Beginner|Intermediate|Advanced
1259,Introduction to Programming in Swift 5,Beginner|Intermediate|Advanced
1260,Research Data Management and Sharing,Beginner|Intermediate|Advanced
1261,From Idea to Startup,Beginner|Intermediate|Advanced
1262,Modeling and Design for Mechanical Engineers with Autodesk Fusion 360,Beginner|Intermediate|Advanced
1263,Create Your First NoSQL Database with MongoDB and Compass,Beginner|Intermediate|Advanced
1264,The Holocaust: The Destruction of European Jewry,Beginner|Intermediate|Advanced
1265,Approximation Algorithms Part II,Beginner|Intermediate|Advanced
1266,Introduction to Cloud Computing,Beginner|Intermediate|Advanced
